,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
11315,27.0,Private,357348.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
11316,19.0,Private,269657.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
11317,38.0,Local-gov,82880.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,15.0,United-States,<=50K
11318,19.0,Private,389755.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,16.0,United-States,<=50K
11319,41.0,Private,207685.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,?,<=50K
11320,24.0,?,196388.0,Assoc-acdm,12.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,12.0,United-States,<=50K
11321,24.0,Private,50341.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
11322,22.0,Private,214134.0,10th,6.0,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,84.0,United-States,<=50K
11323,45.0,Private,114032.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
11324,45.0,Private,192053.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
11325,48.0,Private,240231.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Japan,>50K
11326,42.0,Private,44402.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
11327,35.0,Self-emp-not-inc,191503.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
11328,32.0,Private,163530.0,HS-grad,9.0,Divorced,Other-service,Unmarried,,Female,0.0,0.0,40.0,United-States,<=50K
11329,51.0,,136823.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,32.0,United-States,<=50K
11330,59.0,Private,121912.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11331,31.0,Local-gov,58624.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
11332,27.0,Local-gov,74056.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
11333,57.0,Private,182028.0,Assoc-acdm,12.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
11334,40.0,Private,209040.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11335,31.0,Private,206046.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11336,23.0,Private,182494.0,7th-8th,4.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
11337,42.0,Private,185057.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,Scotland,<=50K
11338,60.0,Private,147473.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11339,20.0,?,388811.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,,<=50K
11340,27.0,Private,221912.0,HS-grad,9.0,Never-married,Handlers-cleaners,,White,Male,0.0,0.0,40.0,United-States,<=50K
11341,,Private,48189.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
11342,29.0,State-gov,382272.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11343,22.0,Private,48347.0,Bachelors,13.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
11344,,Private,249571.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11345,79.0,Private,121318.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
11346,29.0,Private,185019.0,12th,8.0,Never-married,Other-service,Not-in-family,Other,Male,0.0,0.0,40.0,United-States,<=50K
11347,60.0,Private,27886.0,,4.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11348,58.0,,94741.0,12th,8.0,Married-civ-spouse,Other-service,Wife,White,Female,,0.0,24.0,United-States,
11349,44.0,Private,191256.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
11350,47.0,Private,256866.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,48.0,,<=50K
11351,59.0,Private,197148.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,24.0,United-States,>50K
11352,37.0,Private,312271.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,65.0,United-States,<=50K
11353,21.0,Private,118657.0,HS-grad,9.0,Separated,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
11354,68.0,Private,224338.0,Assoc-voc,11.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
11355,23.0,?,234970.0,Some-college,10.0,Never-married,?,,Black,Female,0.0,0.0,40.0,United-States,<=50K
11356,23.0,Private,227915.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,33.0,United-States,<=50K
11357,45.0,Self-emp-not-inc,160962.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
11358,22.0,Private,188950.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
11359,38.0,Private,201328.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
11360,24.0,Private,218678.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,49.0,United-States,<=50K
11361,23.0,Private,184255.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
11362,39.0,Federal-gov,200968.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0.0,0.0,45.0,United-States,>50K
11363,26.0,Private,102264.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11364,24.0,Private,300584.0,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
11365,22.0,Private,208946.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
11366,36.0,Private,105021.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
11367,20.0,Private,124751.0,Some-college,10.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
11368,18.0,Private,274057.0,11th,7.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,8.0,United-States,<=50K
11369,38.0,Private,132879.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,>50K
11370,43.0,,260960.0,Bachelors,13.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
11371,56.0,Private,208415.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,?,<=50K
11372,42.0,,356934.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11373,35.0,Private,154410.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,50.0,United-States,>50K
11374,31.0,Private,35378.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
11375,32.0,Private,73621.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,42.0,United-States,<=50K
11376,66.0,Private,217198.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,10.0,United-States,<=50K
11377,22.0,Private,157332.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
11378,51.0,Private,202956.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11379,31.0,Private,173495.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
11380,39.0,Private,444219.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,Black,Female,0.0,0.0,45.0,United-States,<=50K
11381,48.0,Private,125120.0,Some-college,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,37.0,United-States,<=50K
11382,20.0,Private,190429.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
11383,28.0,?,190303.0,Assoc-acdm,12.0,Never-married,?,Other-relative,White,Male,0.0,0.0,40.0,United-States,
11384,29.0,Federal-gov,208534.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80.0,United-States,<=50K
11385,36.0,Self-emp-not-inc,343721.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30.0,?,>50K
11386,35.0,Self-emp-inc,196373.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
11387,31.0,Private,433788.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11388,48.0,State-gov,122086.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11389,36.0,Private,137314.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
11390,40.0,Self-emp-not-inc,33068.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
11391,57.0,Private,210688.0,HS-grad,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,15.0,United-States,<=50K
11392,37.0,State-gov,103474.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
11393,65.0,Private,115880.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11394,26.0,Self-emp-not-inc,233933.0,10th,6.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
11395,42.0,Private,52781.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11396,47.0,Private,586657.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Japan,>50K
11397,62.0,Private,113080.0,7th-8th,4.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
11398,27.0,Private,251905.0,Assoc-voc,11.0,Never-married,Exec-managerial,,White,Male,0.0,0.0,50.0,United-States,<=50K
11399,76.0,Self-emp-not-inc,225964.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,8.0,United-States,<=50K
11400,20.0,?,194096.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,,40.0,United-States,<=50K
11401,29.0,Private,263831.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,,0.0,0.0,40.0,United-States,<=50K
11402,29.0,Private,133136.0,12th,8.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11403,32.0,Private,121634.0,10th,6.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,Mexico,<=50K
11404,22.0,Self-emp-inc,40767.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11405,30.0,Federal-gov,355789.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,50.0,United-States,<=50K
11406,43.0,Local-gov,311914.0,Some-college,,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
11407,23.0,Private,91189.0,Bachelors,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
11408,44.0,Federal-gov,344060.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11409,,Private,113823.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11410,,Private,76107.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,>50K
11411,23.0,Private,117618.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
11412,39.0,Private,238008.0,HS-grad,9.0,Widowed,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
11413,32.0,Private,136480.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
11414,19.0,Private,351040.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Puerto-Rico,<=50K
11415,35.0,Private,1226583.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52.0,United-States,>50K
11416,23.0,Private,195767.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11417,25.0,,187540.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11418,40.0,Private,79372.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
11419,30.0,Private,226665.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,42.0,United-States,>50K
11420,52.0,Private,213209.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11421,49.0,Private,211005.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,60.0,United-States,<=50K
11422,24.0,Private,96178.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
11423,39.0,Private,110713.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
11424,45.0,Self-emp-not-inc,225456.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
11425,45.0,Private,180309.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
11426,62.0,Self-emp-not-inc,39630.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11427,48.0,,273828.0,5th-6th,3.0,Never-married,Handlers-cleaners,Not-in-family,,Male,0.0,0.0,40.0,Mexico,<=50K
11428,,Private,172071.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,Jamaica,<=50K
11429,28.0,Private,218887.0,HS-grad,9.0,Never-married,Farming-fishing,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
11430,23.0,Private,664670.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
11431,43.0,Private,209149.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
11432,26.0,Private,84619.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11433,36.0,Private,447346.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
11434,55.0,Local-gov,37869.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
11435,48.0,State-gov,99086.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
11436,38.0,Private,326886.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
11437,18.0,Private,181755.0,HS-grad,9.0,Never-married,Sales,Not-in-family,,Male,0.0,0.0,30.0,United-States,<=50K
11438,56.0,Self-emp-not-inc,249368.0,HS-grad,9.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,0.0,70.0,United-States,
11439,39.0,Self-emp-not-inc,326400.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
11440,46.0,Private,504725.0,5th-6th,3.0,Separated,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.0,Mexico,<=50K
11441,36.0,Private,88967.0,11th,7.0,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,,United-States,
11442,50.0,Private,148953.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
11443,17.0,Private,,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
11444,57.0,Private,220871.0,7th-8th,4.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
11445,73.0,Private,29675.0,HS-grad,9.0,Widowed,Other-service,Other-relative,White,Female,0.0,0.0,12.0,United-States,<=50K
11446,50.0,Federal-gov,183611.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11447,35.0,Private,115215.0,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
11448,27.0,Private,152231.0,,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
11449,24.0,?,41356.0,Some-college,10.0,Never-married,?,Not-in-family,White,Female,0.0,0.0,40.0,,<=50K
11450,27.0,Private,225142.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,
11451,23.0,Self-emp-not-inc,121313.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
11452,25.0,Private,134821.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
11453,51.0,Private,311350.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
11454,26.0,Private,102106.0,,6.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
11455,47.0,Private,427055.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,Mexico,<=50K
11456,40.0,Private,117860.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
11457,58.0,Private,285885.0,9th,5.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
11458,25.0,,212800.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
11459,29.0,Private,194864.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,18.0,United-States,<=50K
11460,36.0,Private,31438.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K
11461,,Private,148254.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
11462,69.0,Private,113035.0,1st-4th,2.0,Widowed,Priv-house-serv,Not-in-family,Black,Female,0.0,0.0,4.0,United-States,<=50K
11463,28.0,Private,144521.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
11464,20.0,Private,172232.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,,48.0,United-States,<=50K
11465,25.0,Private,191921.0,Some-college,10.0,,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
11466,17.0,Private,208463.0,,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
11467,53.0,Federal-gov,68985.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11468,50.0,Private,22418.0,9th,,Divorced,Transport-moving,Not-in-family,,Male,0.0,0.0,50.0,United-States,<=50K
11469,57.0,Private,163047.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,38.0,United-States,<=50K
11470,20.0,?,124954.0,Some-college,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
11471,47.0,Private,197702.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11472,25.0,,166415.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,52.0,United-States,<=50K
11473,50.0,State-gov,116211.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52.0,United-States,>50K
11474,20.0,Private,33644.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
11475,46.0,Private,73019.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,,Female,0.0,0.0,40.0,United-States,<=50K
11476,54.0,Private,169182.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,Puerto-Rico,<=50K
11477,53.0,Private,20438.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0.0,,15.0,United-States,<=50K
11478,21.0,Private,109869.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
11479,,Private,316849.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
11480,,Private,208043.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
11481,61.0,Private,153790.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
